block,practice,trial,change_interval_s,change_interval_frames,taps_start_time_during_fix,taps_end_time_during_fix,taps_start_loc_during_fix,taps_end_loc_during_fix,taps_on_lever_during_fix,taps_on_lever_frame_during_fix,taps_on_lever_s_during_fix,fix_xy,bar_orientation,target_xy,rt,acc
13,False,723,0.988,59,[],[],"[(1141, 902)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
13,False,724,1.352,81,[],[3457209],"[(1126, 892)]","[(1122, 909)]",[1],[80],[1.3333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,0
13,False,725,1.465,87,[],[],"[(1142, 897)]",[],[1],[116],[1.9333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
13,False,726,1.206,72,[],[],"[(1156, 898)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
13,False,727,0.849,50,[],[],"[(1159, 907)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
13,False,728,0.453,27,[],[],"[(1145, 900)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
13,False,729,0.739,44,[],[],"[(1131, 897)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
13,False,730,0.581,34,[],[],"[(1153, 902)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
13,False,731,0.501,30,[],[],"[(1144, 877)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
13,False,732,0.792,47,[],[],"[(1140, 895)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
13,False,733,1.269,76,[],[],"[(1142, 917)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
13,False,734,1.454,87,[],[3496268],"[(1123, 909)]","[(1121, 918)]",[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,0
13,False,735,0.962,57,[],[],"[(1145, 903)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
13,False,736,0.937,56,[],[],"[(1155, 904)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
13,False,737,1.194,71,[],[],"[(1147, 910)]",[],[1],[96],[1.6],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
13,False,738,0.966,57,[],[],"[(1155, 885)]",[],[1],[95],[1.5833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
13,False,739,0.524,31,[],[],"[(1144, 892)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
13,False,740,0.661,39,[],[],"[(1127, 933)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
13,False,741,0.451,27,[],[],"[(1124, 935)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
13,False,742,1.486,89,[],[],"[(1118, 906)]",[],[1],[117],[1.95],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
13,False,743,0.798,47,[],[],"[(1132, 901)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
13,False,744,0.602,36,[],[],"[(1126, 883)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
13,False,745,0.981,58,[],[],"[(1125, 900)]",[],[1],[96],[1.6],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
13,False,746,1.113,66,[],[],"[(1118, 956), (1162, 906)]",[],"[0, 1]",[95],[1.5833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
13,False,747,0.564,33,[],[],"[(1141, 907)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
13,False,748,1.215,72,[],[],"[(1134, 898)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
13,False,749,0.771,46,[],[],"[(1140, 897)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
13,False,750,1.111,66,[],[],"[(1117, 902)]",[],[1],[105],[1.75],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
13,False,751,0.677,40,[],[],"[(1107, 884)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
13,False,752,1.194,71,[],[3560881],"[(1139, 922)]","[(1139, 922)]",[1],[4],[0.06666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,0
13,False,753,0.709,42,[],[],"[(1141, 908)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
13,False,754,1.059,63,[],[],"[(1127, 904)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
13,False,755,1.016,60,[],[],"[(1148, 895)]",[],[1],[87],[1.45],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
13,False,756,0.486,29,[],[],"[(1143, 893)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
13,False,757,0.701,42,[],[],"[(1130, 899)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
13,False,758,0.871,52,[],[],"[(1141, 893)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
13,False,759,0.553,33,[],[],"[(1118, 902)]",[],[1],[66],[1.1],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
13,False,760,0.796,47,[],[],"[(1138, 907)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
13,False,761,0.841,50,[],[],"[(1146, 904)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
13,False,762,0.752,45,[],[],"[(1137, 906)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
13,False,763,1.117,67,[],[],"[(1140, 904)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
13,False,764,1.247,74,[],[],"[(1144, 916)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
13,False,765,1.482,88,[],[],"[(1153, 905)]",[],[1],[119],[1.9833333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
13,False,766,1.193,71,[],[],"[(1145, 899)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
13,False,767,1.078,64,[],[],"[(1144, 910)]",[],[1],[93],[1.55],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
13,False,768,1.035,62,[],[],"[(1137, 907)]",[],[1],"[112, 112]","[1.8666666666666667, 1.8666666666666667]","[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,0
13,False,769,0.389,23,[],[],"[(1128, 886)]",[],[1],[51],[0.85],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
13,False,770,0.454,27,[],[],"[(1121, 904)]",[],[1],[56],[0.9333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
13,False,771,0.8,48,[],[],"[(1124, 878)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
13,False,772,1.043,62,[],[],"[(1126, 906)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
13,False,773,1.3,78,[],[],"[(1124, 913)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
13,False,774,0.571,34,[],[],"[(1143, 901)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
13,False,775,0.956,57,[],[],"[(1154, 893)]",[],[1],[82],[1.3666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
13,False,776,0.631,37,[],[],"[(1155, 896)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
13,False,777,0.604,36,[],[],"[(1156, 909)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
13,False,778,0.484,29,[],[],"[(1113, 891)]",[],[1],[65],[1.0833333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
13,False,779,1.266,75,[],[],"[(1143, 896)]",[],[1],[102],[1.7],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
13,False,780,0.691,41,[],[],"[(1135, 916)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
14,False,781,0.457,27,[],[],"[(1142, 891)]",[],[1],[62],[1.0333333333333332],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
14,False,782,0.835,50,[],[],"[(1118, 927)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
14,False,783,0.314,18,[],[],"[(1111, 911)]",[],[1],[47],[0.7833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
14,False,784,1.026,61,[],[],"[(1130, 901)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
14,False,785,1.072,64,[],[],"[(1122, 901)]",[],[1],[96],[1.6],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
14,False,786,0.634,38,[],[],"[(1145, 909)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
14,False,787,0.847,50,[],[],"[(1153, 900)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
14,False,788,0.974,58,[],[],"[(1150, 920)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
14,False,789,0.527,31,[],[],"[(1144, 899)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
14,False,790,0.86,51,[],[],"[(1124, 907)]",[],[1],[75],[1.25],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
14,False,791,0.362,21,[],[],"[(1121, 909)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
14,False,792,1.322,79,[],[],"[(1120, 897)]",[],[1],[106],[1.7666666666666666],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
14,False,793,0.454,27,[],[],"[(1138, 904)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
14,False,794,0.774,46,[],[],"[(1141, 906)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
14,False,795,1.476,88,[],[],"[(1130, 902)]",[],[1],[113],[1.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
14,False,796,0.765,45,[],[],"[(1132, 909)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
14,False,797,0.547,32,[],[],"[(1135, 909)]",[],[1],[60],[1.0],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
14,False,798,0.904,54,[],[],"[(1142, 896)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
14,False,799,1.177,70,[],[],"[(1134, 887)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
14,False,800,1.014,60,[],[],"[(1134, 899)]",[],[1],[86],[1.4333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
14,False,801,1.104,66,[],[],"[(1132, 896)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
14,False,802,1.254,75,[],[],"[(1140, 893)]",[],[1],[102],[1.7],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
14,False,803,1.14,68,[],[],"[(1125, 910)]",[],[1],[93],[1.55],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
14,False,804,0.644,38,[],[],"[(1140, 905)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
14,False,805,1.227,73,[],[],"[(1127, 890)]",[],[1],[123],[2.05],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,0
14,False,806,0.828,49,[],[],"[(1124, 896)]",[],[1],[85],[1.4166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
14,False,807,0.942,56,[],[],"[(1142, 894)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
14,False,808,0.711,42,[],[],"[(1124, 910)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
14,False,809,0.868,52,[],[],"[(1132, 908)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
14,False,810,0.904,54,[],[],"[(1127, 902)]",[],[1],[81],[1.35],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
14,False,811,1.205,72,[],[],"[(1144, 901)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
14,False,812,0.573,34,[],[],"[(1131, 909)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
14,False,813,0.722,43,[],[],"[(1150, 889)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
14,False,814,0.991,59,[],[],"[(1146, 901)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
14,False,815,0.505,30,[],[],"[(1131, 903)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
14,False,816,0.79,47,[],[],"[(1127, 902)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
14,False,817,1.138,68,[],[],"[(1137, 901)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
14,False,818,1.196,71,[],[],"[(1148, 895)]",[],[1],[99],[1.65],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
14,False,819,1.018,61,[],[],"[(1142, 902)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
14,False,820,0.411,24,[],[],"[(1140, 899)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
14,False,821,0.837,50,[],[],"[(1138, 897)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
14,False,822,1.17,70,[],[],"[(1136, 898)]",[],[1],[97],[1.6166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
14,False,823,1.132,67,[],[],"[(1161, 919)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
14,False,824,0.748,44,[],[],"[(1123, 898)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
14,False,825,0.868,52,[],[],"[(1135, 899)]",[],[1],[80],[1.3333333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
14,False,826,0.328,19,[],[],"[(1129, 910)]",[],[1],[48],[0.8],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
14,False,827,0.859,51,[],[],"[(1123, 894)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
14,False,828,0.914,54,[],[],"[(1136, 895)]",[],[1],[83],[1.3833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
14,False,829,0.789,47,[],[],"[(1142, 917)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
14,False,830,0.567,34,[],[],"[(1130, 896)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
14,False,831,0.811,48,[],[],"[(1105, 893)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
14,False,832,0.456,27,[],[],"[(1126, 898)]",[],[1],[55],[0.9166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
14,False,833,0.422,25,[],[],"[(1111, 891)]",[],[1],[53],[0.8833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
14,False,834,0.586,35,[],[],"[(1140, 905)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
14,False,835,0.711,42,[],[],"[(1107, 932)]",[],[1],[72],[1.2],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
14,False,836,0.697,41,[],[],"[(1125, 898)]",[],[1],[66],[1.1],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
14,False,837,1.021,61,[],[],"[(1107, 908)]",[],[1],[89],[1.4833333333333334],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
14,False,838,0.728,43,[],[],"[(1122, 924)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
14,False,839,0.684,41,[],[],"[(1124, 902)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
14,False,840,0.959,57,[],[],"[(1137, 891)]",[],[1],[84],[1.4],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
15,False,841,0.57,34,[],[],"[(1125, 910)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
15,False,842,0.635,38,[],[],"[(1124, 916)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
15,False,843,1.123,67,[],[],"[(1119, 897)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
15,False,844,1.277,76,[],[],"[(1124, 908)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
15,False,845,0.746,44,[],[],"[(1127, 904)]",[],[1],[75],[1.25],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
15,False,846,1.001,60,[],[],"[(1144, 884)]",[],[1],[87],[1.45],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
15,False,847,0.584,35,[],[],"[(1124, 901)]",[],[1],[67],[1.1166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
15,False,848,0.577,34,[],[],"[(1127, 912)]",[],[1],[61],[1.0166666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
15,False,849,0.428,25,[],[],"[(1107, 892)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
15,False,850,0.352,21,[],[],"[(1124, 905)]",[],[1],[49],[0.8166666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
15,False,851,0.686,41,[],[],"[(1129, 898)]",[],[1],[70],[1.1666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
15,False,852,0.799,47,[],[],"[(1144, 897)]",[],[1],[72],[1.2],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
15,False,853,1.128,67,[],[],"[(1121, 891)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
15,False,854,0.571,34,[],[],"[(1113, 910)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
15,False,855,1.17,70,[],[],"[(1118, 902)]",[],[1],[101],[1.6833333333333333],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
15,False,856,0.735,44,[],[],"[(1122, 912)]",[],[1],[74],[1.2333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
15,False,857,1.093,65,[],[3948482],"[(1123, 893)]","[(1121, 904)]",[1],[60],[1.0],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,0
15,False,858,0.614,36,[],[],"[(1107, 881)]",[],[1],[63],[1.05],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
15,False,859,0.872,52,[],[],"[(1145, 898)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
15,False,860,1.161,69,[],[],"[(1134, 904)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
15,False,861,0.65,39,[],[],"[(1112, 897)]",[],[1],[64],[1.0666666666666667],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
15,False,862,0.92,55,[],[],"[(1135, 896)]",[],[1],[88],[1.4666666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
15,False,863,1.246,74,[],[],"[(1143, 893)]",[],[1],[110],[1.8333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
15,False,864,0.517,31,[],[],"[(1142, 915)]",[],[1],[59],[0.9833333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
15,False,865,1.207,72,[],[],"[(1135, 885)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
15,False,866,1.267,76,[],[],"[(1137, 899)]",[],[1],[104],[1.7333333333333334],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
15,False,867,1.278,76,[],[],"[(1123, 888)]",[],[1],[115],[1.9166666666666667],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
15,False,868,0.365,21,[],[],"[(1132, 901)]",[],[1],[50],[0.8333333333333334],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
15,False,869,0.678,40,[],[],"[(1145, 896)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
15,False,870,0.592,35,[],[],"[(1147, 909)]",[],[1],[68],[1.1333333333333333],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
15,False,871,0.845,50,[],[],"[(1148, 894)]",[],[1],[77],[1.2833333333333332],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
15,False,872,1.405,84,[],[],"[(1132, 877)]",[],[1],[108],[1.8],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
15,False,873,1.032,61,[],[],"[(1131, 897)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
15,False,874,1.248,74,[],[],"[(1124, 904)]",[],[1],[100],[1.6666666666666667],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
15,False,875,1.054,63,[],[],"[(1131, 916)]",[],[1],[99],[1.65],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
15,False,876,0.556,33,[],[],"[(1146, 900)]",[],[1],[58],[0.9666666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
15,False,877,0.987,59,[],[],"[(1125, 896)]",[],[1],[84],[1.4],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
15,False,878,1.137,68,[],[],"[(1130, 892)]",[],[1],[94],[1.5666666666666667],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
15,False,879,1.368,82,[],[],"[(1141, 907)]",[],[1],[112],[1.8666666666666667],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
15,False,880,1.371,82,[],[],"[(1142, 903)]",[],[1],[116],[1.9333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
15,False,881,0.962,57,[],[],"[(1126, 919)]",[],[1],[92],[1.5333333333333332],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
15,False,882,0.821,49,[],[],"[(1145, 900)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
15,False,883,0.486,29,[],[],"[(1127, 894)]",[],[1],[57],[0.95],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
15,False,884,1.47,88,[],[],"[(1138, 923)]",[],[1],[124],[2.0666666666666664],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
15,False,885,1.225,73,[],[],"[(1143, 918)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
15,False,886,0.841,50,[],[],"[(1115, 891)]",[],[1],[78],[1.3],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
15,False,887,1.348,80,[],[],"[(1130, 901)]",[],[1],[107],[1.7833333333333332],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
15,False,888,0.639,38,[],[],"[(1121, 900)]",[],[1],[76],[1.2666666666666666],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
15,False,889,0.408,24,[],[],"[(1144, 905)]",[],[1],[54],[0.9],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
15,False,890,1.447,86,[],[],"[(1131, 901)]",[],[1],[111],[1.8499999999999999],"[640.0, 512.0]",horizontal,"(390.0, 262.0)",0,1
15,False,891,1.187,71,[],[],"[(1124, 908)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,1
15,False,892,1.474,88,[],[],"[(1127, 897)]",[],[1],[118],[1.9666666666666666],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
15,False,893,0.854,51,[],[],"[(1134, 906)]",[],[1],[78],[1.3],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
15,False,894,0.504,30,[],[],"[(1124, 903)]",[],[1],[63],[1.05],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
15,False,895,1.028,61,[],[],"[(1153, 898)]",[],[1],[98],[1.6333333333333333],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
15,False,896,0.761,45,[],[],"[(1141, 929)]",[],[1],[91],[1.5166666666666666],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
15,False,897,0.424,25,[],[],"[(1122, 906)]",[],[1],[57],[0.95],"[640.0, 512.0]",vertical,"(390.0, 262.0)",0,1
15,False,898,1.417,85,[],[],"[(1127, 906)]",[],[1],[102],[1.7],"[640.0, 512.0]",vertical,"(890.0, 762.0)",0,1
15,False,899,0.871,52,[],[],"[(1118, 887)]",[],[1],[79],[1.3166666666666667],"[640.0, 512.0]",horizontal,"(890.0, 262.0)",0,1
15,False,900,1.151,69,[],[],"[(1114, 918)]",[],[1],[90],[1.5],"[640.0, 512.0]",horizontal,"(890.0, 762.0)",0,1
16,False,901,0.394,23,[],[],"[(1119, 902)]",[],[1],[73],[1.2166666666666666],"[640.0, 512.0]",horizontal,"(390.0, 762.0)",0,0
16,False,902,0.739,44,[],[],"[(1112, 914)]",[],[1],[71],[1.1833333333333333],"[640.0, 512.0]",vertical,"(390.0, 762.0)",0,1
16,False,903,1.407,84,[],[],"[(1146, 899)]",[],[1],[115],[1.9166666666666667],"[640.0, 512.0]",vertical,"(890.0, 262.0)",0,1
